mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_max_features,param_min_samples_leaf,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,mean_cv_rmse,std_cv_rmse,mean_train_rmse,cv_rank
0.19274368286132812,0.006926962584511834,0.0024814605712890625,0.0001384427526430496,0.1,3,0.8,1,200,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 1, 'n_estimators': 200, 'subsample': 0.8}",-0.06086950599756962,-0.06772310062865879,-0.04976854734011668,-0.048310467681867884,-0.04906645794545389,-0.05514761591873337,0.007791589040063231,11,-0.029021898078406154,-0.02894529378272161,-0.024835303400805767,-0.028594403556336877,-0.025383503532615547,-0.02735608047017719,0.0018482082204361594,0.05514761591873337,0.007791589040063231,0.02735608047017719,11
0.39655275344848634,0.021763957126785836,0.0029166221618652345,0.00043488179900793824,0.05,3,0.8,3,400,0.8,"{'learning_rate': 0.05, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 3, 'n_estimators': 400, 'subsample': 0.8}",-0.061092961881395326,-0.06545192151358767,-0.051529708115961616,-0.04563437655517221,-0.052648665178298075,-0.055271526648882977,0.007089214595758035,12,-0.03090291035098303,-0.031043690243603265,-0.027055902945572204,-0.029517621349371668,-0.02773273409533984,-0.029250571796974,0.0016209388995244668,0.055271526648882977,0.007089214595758035,0.029250571796974,12
0.09858889579772949,0.003100855715246872,0.002120208740234375,0.00012707950918985732,0.1,3,0.8,1,100,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 1, 'n_estimators': 100, 'subsample': 0.8}",-0.060753585407793874,-0.06794191932215482,-0.049190560422092945,-0.05021366629386275,-0.04878594448363718,-0.05537713518590831,0.0076832145689156705,13,-0.03413254993749415,-0.03407176718162976,-0.032025721216781655,-0.03341265649145298,-0.03135679602288468,-0.03299989817004865,0.0011181214637475863,0.05537713518590831,0.0076832145689156705,0.03299989817004865,13
0.36797642707824707,0.014103975490181586,0.003024578094482422,0.00023921181328730208,0.1,3,0.8,5,400,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 5, 'n_estimators': 400, 'subsample': 1.0}",-0.06723776757919461,-0.06030219812823609,-0.051133372970060514,-0.046839162563769014,-0.05140189599861777,-0.0553828794479756,0.007370748966137121,14,-0.030587968092026623,-0.02988695483099929,-0.02715425285853975,-0.02979754531421761,-0.028502006075108256,-0.029185745434178307,0.0012187439181062974,0.0553828794479756,0.007370748966137121,0.029185745434178307,14
0.20010871887207032,0.012855709141179087,0.0021426200866699217,0.00011741251114952666,0.1,2,,3,200,0.8,"{'learning_rate': 0.1, 'max_depth': 2, 'max_features': None, 'min_samples_leaf': 3, 'n_estimators': 200, 'subsample': 0.8}",-0.05940167399348381,-0.0594149900105712,-0.05046155796462963,-0.05054979625540125,-0.057525574121894164,-0.05547071846919601,0.004111916474691162,15,-0.03827657908556393,-0.037985477110096456,-0.037174078318648635,-0.0387715648111889,-0.03660939451210302,-0.03776341876752019,0.0007756411556453951,0.05547071846919601,0.004111916474691162,0.03776341876752019,15
0.39103121757507325,0.006656974128265619,0.002670431137084961,0.00012306598936947993,0.05,3,,1,400,0.8,"{'learning_rate': 0.05, 'max_depth': 3, 'max_features': None, 'min_samples_leaf': 1, 'n_estimators': 400, 'subsample': 0.8}",-0.06073313692684646,-0.07077863122138713,-0.05032620257409253,-0.04556612981185593,-0.04998929241794504,-0.05547867859042542,0.009128393898774095,16,-0.029147532636482898,-0.028408625270343494,-0.024065744320340605,-0.02764379698959556,-0.025143383424681122,-0.02688181652828873,0.0019492378498918678,0.05547867859042542,0.009128393898774095,0.02688181652828873,16
0.38477511405944825,0.01000163045840346,0.002784919738769531,0.00011832965563381266,0.1,3,0.8,1,400,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 1, 'n_estimators': 400, 'subsample': 0.8}",-0.06196460133020181,-0.06664452896747554,-0.05133225747219442,-0.04835466784192537,-0.049207389569040104,-0.055500689036167436,0.007402896586534412,17,-0.024949509109250652,-0.024332296175292006,-0.019020276389902124,-0.024031628400756778,-0.020442302627862258,-0.022555202540612763,0.0023677266727315065,0.055500689036167436,0.007402896586534412,0.022555202540612763,17
0.20119013786315917,0.005666600650410677,0.002524137496948242,0.00031958873551408805,0.03,3,0.8,1,200,0.8,"{'learning_rate': 0.03, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 1, 'n_estimators': 200, 'subsample': 0.8}",-0.05211112134013979,-0.0699694149105214,-0.05324871491127248,-0.05220410787548075,-0.05057029323529022,-0.055620730454540926,0.007225078344821279,18,-0.0388687649751985,-0.03874599616809434,-0.03694955606346601,-0.03849637550293356,-0.03683310859204855,-0.037978760260348195,0.0008967122051031966,0.055620730454540926,0.007225078344821279,0.037978760260348195,18
0.10153303146362305,0.0015570589381353633,0.0024336814880371095,0.00048742653967258733,0.1,3,,1,100,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': None, 'min_samples_leaf': 1, 'n_estimators': 100, 'subsample': 0.8}",-0.06183343508631126,-0.0651976451417076,-0.051574315164485726,-0.047638673789740946,-0.051880691954318436,-0.0556249522273128,0.00669909692321106,19,-0.03359516452053969,-0.03381646032290461,-0.03114765414578928,-0.0334072447785427,-0.03124248086489721,-0.032641800926534695,0.0011887137895847037,0.0556249522273128,0.00669909692321106,0.032641800926534695,19
0.21291208267211914,0.0194461723050182,0.0023773193359375,0.00030688501566092987,0.1,3,,3,200,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': None, 'min_samples_leaf': 3, 'n_estimators': 200, 'subsample': 0.8}",-0.06800443187828503,-0.0615090964473951,-0.0507897711537781,-0.04589709220922213,-0.052087020194155516,-0.05565748237656718,0.007979932057294555,20,-0.030064211148775263,-0.030313335757933508,-0.026740239249189602,-0.029193334428369792,-0.027321796866690465,-0.028726583490191727,0.0014452595512095291,0.05565748237656718,0.007979932057294555,0.028726583490191727,20
