split_id,group_strategy,feature,pearson_r_train_only,spearman_r_train_only,train_mean,train_sd,screening_used_test_group,external_test_used
composition_gss_04,composition_family_group_shuffle,Cl,0.7188077306915157,0.449843142377423,0.038345029239766085,0.15915577575954878,False,False
composition_gss_04,composition_family_group_shuffle,I,-0.8738806896299525,-0.8319415665319114,0.6979356725146199,0.3250458148839842,False,False
composition_gss_05,composition_family_group_shuffle,FA,-0.12116215848388788,-0.0880085867881368,0.33487730061349696,0.374869893704775,False,False
composition_gss_05,composition_family_group_shuffle,MA,0.009512641673380812,-0.03187223339320177,0.5227300613496932,0.4256271110704182,False,False
composition_gss_05,composition_family_group_shuffle,Cs,0.14506967523012562,0.04651344136338458,0.14239263803680982,0.28518163573592775,False,False
composition_gss_05,composition_family_group_shuffle,Pb,0.4869826915845498,0.6830532542007233,0.8044693251533742,0.3260413527016829,False,False
composition_gss_05,composition_family_group_shuffle,Sn,-0.4869826915845498,-0.6830532542007233,0.19553067484662576,0.3260413527016829,False,False
composition_gss_05,composition_family_group_shuffle,Br,0.6306534418817644,0.7691237516614725,0.25384662576687117,0.29484810343000656,False,False
composition_gss_05,composition_family_group_shuffle,Cl,0.6856139984900351,0.45004273615074375,0.03950920245398773,0.16266361204733235,False,False
composition_gss_05,composition_family_group_shuffle,I,-0.8715835396420637,-0.8485913681248287,0.7066441717791411,0.34129995255212264,False,False
composition_gss_06,composition_family_group_shuffle,FA,-0.16212249317111724,-0.10701583774148242,0.49931454918032786,0.3791430748202987,False,False
composition_gss_06,composition_family_group_shuffle,MA,0.10706183312571911,0.057908294184084844,0.4093534836065574,0.40305437487376655,False,False
composition_gss_06,composition_family_group_shuffle,Cs,0.0968366441932893,0.005340371603017658,0.09133196721311475,0.1891420390254837,False,False
composition_gss_06,composition_family_group_shuffle,Pb,0.38402673423638495,0.6026184686457711,0.8560450819672131,0.29234148904673635,False,False
composition_gss_06,composition_family_group_shuffle,Sn,-0.38402673423638506,-0.6026184686457711,0.14395491803278687,0.2923414890467364,False,False
composition_gss_06,composition_family_group_shuffle,Br,0.6191255935465187,0.7130158723315005,0.20073975409836067,0.24520490508964446,False,False
composition_gss_06,composition_family_group_shuffle,Cl,0.7088570370724526,0.3878072548216727,0.026872950819672132,0.13433359837686337,False,False
composition_gss_06,composition_family_group_shuffle,I,-0.8556319562267033,-0.7635119470100599,0.7723872950819671,0.2887175346024535,False,False
composition_gss_07,composition_family_group_shuffle,FA,-0.17396956832236174,-0.1580019689552191,0.30009708737864077,0.3636332223732686,False,False
composition_gss_07,composition_family_group_shuffle,MA,0.13180570097071498,0.0787236179683927,0.5754045307443366,0.4220885625727501,False,False
composition_gss_07,composition_family_group_shuffle,Cs,0.02866756744859069,-0.003173973807548929,0.12449838187702267,0.26606498357428804,False,False
