cv_rank,model_id,k,terms,pareto_front,cv_rmse,cv_sd,cv_pooled,fold1,fold2,fold3,fold4,fold5,train_rmse,test_rmse,test_r2,cl_rich_rmse,ma_rich_rmse,Sn,Br,Cl,Sn^2,Br^2,Cl^2,SnBr,SnCl,BrCl,formula
14,502,8,"Sn, Br, Cl, Sn², Br², Cl², SnBr, SnCl",No,0.06682648046116475,0.008443293591164434,0.0672692211611642,0.07977902431206829,0.07056124008135072,0.0586179720895222,0.06234686199258278,0.0628273038302998,0.05969552052170406,0.0652169231366976,0.9728471398925795,0.11103234937936272,0.06270923804842565,1,1,1,1,1,1,1,1,0,Eg = 1.56086 - 1.09777*Sn + 0.40047*Br + 1.53865*Cl + 0.90683*Sn² + 0.32791*Br² + 0.02562*Cl² - 0.18545*SnBr - 0.29495*SnCl
15,505,8,"Sn, Br, Cl, Sn², Br², SnBr, SnCl, BrCl",No,0.06690813300780851,0.008458036540960317,0.06735080116933934,0.0799826949697976,0.0702627118055381,0.058378572839625505,0.06298153410131892,0.06293515132276242,0.059673694036281186,0.06582677743230865,0.9723369437071603,0.11502687717486468,0.06352816168062624,1,1,1,1,1,0,1,1,1,Eg = 1.56060 - 1.09784*Sn + 0.40287*Br + 1.57121*Cl + 0.90704*Sn² + 0.32665*Br² - 0.18509*SnBr - 0.29686*SnCl - 0.06421*BrCl
16,390,6,"Sn, Br, Cl, Sn², SnBr, BrCl",No,0.06721167515217683,0.00691597992226683,0.06750069948251186,0.059634952130171344,0.07852800265093227,0.0655086419015547,0.06685783663905574,0.06552894243917012,0.06519471682272036,0.07120729270020117,0.9676299090435668,0.11230465313824889,0.07044110210229791,1,1,1,1,0,0,1,0,1,Eg = 1.53655 - 1.03258*Sn + 0.68603*Br + 1.52276*Cl + 0.84739*Sn² - 0.32072*SnBr - 0.08701*BrCl
17,473,7,"Sn, Br, Cl, Sn², Cl², SnBr, BrCl",No,0.0673352132613275,0.005733783845900944,0.06753262755373252,0.0614272596578975,0.07677075523596796,0.0646658822969177,0.06670846124850505,0.06710370786734933,0.06409248826543437,0.07516427631619095,0.9639323428998864,0.1144343759238374,0.07417887034038771,1,1,1,1,0,1,1,0,1,Eg = 1.53608 - 1.01687*Sn + 0.68867*Br + 6.44843*Cl + 0.83225*Sn² - 4.92439*Cl² - 0.38654*SnBr - 5.03117*BrCl
18,386,6,"Sn, Br, Cl, Sn², Cl², SnBr",No,0.06735856632632035,0.00683237948245735,0.06764137373264978,0.060240465453787265,0.07874847180697464,0.06576675723008443,0.06633738396265028,0.06569975317810518,0.06522495033233355,0.07077398096333413,0.9680226683565885,0.10866478462730719,0.06981312799942126,1,1,1,1,0,1,1,0,0,Eg = 1.53671 - 1.03249*Sn + 0.68469*Br + 1.46745*Cl + 0.84733*Sn² + 0.04874*Cl² - 0.32104*SnBr
19,384,6,"Sn, Br, Cl, Sn², Br², SnCl",No,0.0677014088548005,0.00959132078564918,0.06826711969972839,0.08320132575531466,0.07093086419322973,0.0611512425799972,0.061275855905394215,0.06194775584006665,0.06063723937598973,0.07028567189835795,0.9684624049104901,0.1141921987387848,0.06312892989552914,1,1,1,1,1,0,0,1,0,Eg = 1.56767 - 1.11593*Sn + 0.34493*Br + 1.56274*Cl + 0.89338*Sn² + 0.37305*Br² - 0.31694*SnCl
20,508,8,"Sn, Br, Sn², Br², Cl², SnBr, SnCl, BrCl",No,0.0680254763481693,0.009892579357997556,0.06862050409990668,0.0839348504243272,0.07124412303753583,0.059662601607747286,0.06286959367081561,0.062416213000420544,0.06054958836661439,0.06590181645015442,0.9722738389400302,0.11412261692650727,0.06304891277655354,1,1,0,1,1,1,1,1,1,Eg = 1.56099 - 1.10303*Sn + 0.40028*Br + 0.91172*Sn² + 0.32843*Br² + 1.56564*Cl² - 0.16430*SnBr - 0.28976*SnCl + 1.51772*BrCl
21,130,4,"Sn, Br, Cl, Sn²",Yes,0.06822911330261433,0.01047645250312933,0.06887818551689696,0.0533623316364742,0.08210487504911507,0.07249500645690139,0.06756790035117519,0.0656154530194058,0.06804083681498091,0.06894599042602839,0.9696531931334773,0.11200945330806537,0.06535348954779822,1,1,1,1,0,0,0,0,0,Eg = 1.54331 - 1.05196*Sn + 0.65290*Br + 1.50547*Cl + 0.80950*Sn²
22,409,6,"Sn, Br, Sn², Cl², SnBr, BrCl",No,0.06844157031795331,0.006110368747504817,0.06866934151364941,0.0646791019486118,0.07926847861725678,0.0661837034625495,0.06685031157356304,0.06522625598778539,0.06596922403520808,0.07022051939647976,0.9685208464341624,0.11151634770928352,0.06943069151835109,1,1,0,1,0,1,1,0,1,Eg = 1.53678 - 1.03775*Sn + 0.68499*Br + 0.85247*Sn² + 1.51863*Cl² - 0.30057*SnBr + 1.44624*BrCl
23,260,5,"Sn, Br, Cl, Sn², BrCl",No,0.06901050592719,0.010201392175962548,0.06961699560251224,0.054305807480369256,0.08211782849099318,0.07259582916106508,0.07060622702927737,0.06542683747424519,0.06795220176613118,0.07086883041193723,0.9679369005467705,0.12431092985253553,0.06786538144086633,1,1,1,1,0,0,0,0,1,Eg = 1.54273 - 1.05255*Sn + 0.65750*Br + 1.52707*Cl + 0.81056*Sn² - 0.12538*BrCl
24,257,5,"Sn, Br, Cl, Sn², Cl²",No,0.06905395378145032,0.010116347858434061,0.06965093897903882,0.054624070742226034,0.08221345957572926,0.0727398773699521,0.0702403813037255,0.06545197991561867,0.06797600177858891,0.07055761855825787,0.9682178846424835,0.1223106240639593,0.0674547572260783,1,1,1,1,0,1,0,0,0,Eg = 1.54280 - 1.05271*Sn + 0.65689*Br + 1.41762*Cl + 0.81089*Sn² + 0.10620*Cl²
25,467,7,"Sn, Br, Cl, Sn², Br², Cl², SnCl",No,0.06908563094712372,0.010336208412740664,0.06972582828952732,0.08621431750975743,0.07138795432616085,0.06168760970634402,0.06394352046172815,0.06219475273162816,0.06062089269756223,0.07112991100959272,0.9677002246318761,0.1195103020227207,0.06428048059004877,1,1,1,1,1,1,0,1,0,Eg = 1.56729 - 1.11615*Sn + 0.34846*Br + 1.52110*Cl + 0.89401*Sn² + 0.37108*Br² + 0.05074*Cl² - 0.31906*SnCl
26,504,8,"Sn, Br, Cl, Sn², Br², Cl², SnCl, BrCl",No,0.06912885394440127,0.01070842821455377,0.06981131779260567,0.08727220593283758,0.06999698264027643,0.060776413363197536,0.06484241559476221,0.0627562521909326,0.06003830531851676,0.0716763215521996,0.9672020734059522,0.12556147164577694,0.06542277324310306,1,1,1,1,1,1,0,1,1,Eg = 1.56804 - 1.11008*Sn + 0.34242*Br + 4.81770*Cl + 0.88156*Sn² + 0.37707*Br² - 3.23697*Cl² - 0.33429*SnCl - 3.33431*BrCl
27,471,7,"Sn, Br, Cl, Sn², Br², SnCl, BrCl",No,0.06918553002797607,0.010359785269858486,0.0698267639466492,0.08642056758542528,0.07119215183830878,0.061476188351488104,0.06449091863872564,0.06234782372593256,0.060598425263897526,0.07161352000088184,0.9672595221773795,0.12255280700825877,0.06494147744823056,1,1,1,1,1,0,0,1,1,Eg = 1.56710 - 1.11612*Sn + 0.35021*Br + 1.57690*Cl + 0.89406*Sn² + 0.37017*Br² - 0.32055*SnCl - 0.07895*BrCl
28,388,6,"Sn, Br, Cl, Sn², Cl², BrCl",No,0.06918585690020819,0.009685934937842136,0.0697314052645294,0.05524439650392822,0.08164938318856182,0.0724288139974825,0.0709005663383481,0.06570612447272027,0.06774177667713473,0.0709893388852502,0.9678277648295908,0.12634337327014886,0.06823483738256628,1,1,1,1,0,1,0,0,1,Eg = 1.54307 - 1.04761*Sn + 0.65614*Br + 3.62163*Cl + 0.80091*Sn² - 2.09363*Cl² - 2.23077*BrCl
29,151,4,"Sn, Cl, Sn², Br²",No,0.06931398987669705,0.004328902739643503,0.06942774891558742,0.06540537632602969,0.07665241861016868,0.06866482651860746,0.06704606092143281,0.06880126700724662,0.0686652260431618,0.08396687889898838,0.9549897948626466,0.15760498136856343,0.0787301655826589,1,0,1,1,1,0,0,0,0,Eg = 1.60301 - 1.16237*Sn + 1.51968*Cl + 0.92090*Sn² + 0.74426*Br²
30,389,6,"Sn, Br, Cl, Sn², SnBr, SnCl",No,0.06954931185304031,0.006848874478234635,0.06983527871132064,0.07878775453271084,0.07486161661924595,0.06341124706294171,0.0646371138474232,0.06604882720287986,0.06385057312300495,0.06757884752064049,0.9708447658595561,0.09329258029287468,0.06576226841794076,1,1,1,1,0,0,1,1,0,Eg = 1.53623 - 1.04770*Sn + 0.68095*Br + 1.55379*Cl + 0.87473*Sn² - 0.30051*SnBr - 0.27880*SnCl
31,277,5,"Sn, Br, Sn², Cl², BrCl",No,0.06964581612673504,0.009393151063125571,0.07015942511286143,0.0571912664996205,0.08261488695652612,0.07279681732364082,0.0703591997777497,0.06526691007613807,0.06836855422765156,0.070783209401468,0.9680143285666744,0.12272887039547556,0.06759336984923722,1,1,0,1,0,1,0,0,1,Eg = 1.54254 - 1.05635*Sn + 0.65835*Br + 0.81784*Sn² + 1.52408*Cl² + 1.41255*BrCl
32,291,5,"Sn, Cl, Sn², Br², Cl²",No,0.06987641963588254,0.005250464288556477,0.07004274420339243,0.06484204634112357,0.07846019429742346,0.07060299926178001,0.06685144706732088,0.06862541121176481,0.06845097513999651,0.08009839686484999,0.9590416343110463,0.13503981294155992,0.07390621063102172,1,0,1,1,1,1,0,0,0,Eg = 1.60311 - 1.15956*Sn + 1.67725*Cl + 0.91697*Sn² + 0.73736*Br² - 0.19082*Cl²
33,506,8,"Sn, Br, Cl, Sn², Cl², SnBr, SnCl, BrCl",No,0.06991521899120486,0.006500209216248938,0.07016738983026742,0.0797762198209863,0.07247854562864958,0.06274653869741019,0.06728541494908698,0.06728937585989123,0.06248490710770998,0.07210174246700164,0.966811586531903,0.10673705919200395,0.07094374599119312,1,1,1,1,0,1,1,1,1,Eg = 1.53515 - 1.03298*Sn + 0.68813*Br + 6.80211*Cl + 0.86138*Sn² - 5.22106*Cl² - 0.36533*SnBr - 0.29854*SnCl - 5.37362*BrCl
34,294,5,"Sn, Cl, Sn², Br², BrCl",No,0.06993227486289415,0.005089768105113734,0.07008837264575656,0.06499000756266764,0.078312998123178,0.07045323675639113,0.06730044138552002,0.06860469048671389,0.06850957369331172,0.08060932891129997,0.9585174369023279,0.13802059188990612,0.0745301978882079,1,0,1,1,1,0,0,0,1,Eg = 1.60309 - 1.16037*Sn + 1.49113*Cl + 0.91831*Sn² + 0.73842*Br² + 0.16440*BrCl
35,483,7,"Sn, Br, Sn², Br², Cl², SnCl, BrCl",No,0.06994225894838813,0.011679871269106391,0.07074594303799597,0.08948075104009104,0.0720530571577332,0.06198544559809726,0.0641952447309754,0.0619967962150437,0.06126838214107119,0.07155060946180816,0.9673170201583391,0.12080478720442382,0.06466606556810743,1,1,0,1,1,1,0,1,1,Eg = 1.56674 - 1.11922*Sn + 0.35363*Br + 0.90021*Sn² + 0.36701*Br² + 1.57151*Cl² - 0.31135*SnCl + 1.50884*BrCl
36,475,7,"Sn, Br, Cl, Sn², SnBr, SnCl, BrCl",No,0.07002306775455035,0.006370777077263295,0.07026749914677212,0.07844976931703732,0.07484001281818649,0.06320988230328747,0.06752895846393257,0.06608671587030791,0.0637506783907819,0.06878355686884167,0.9697960160332617,0.1049262654887566,0.0676467384109998,1,1,1,1,0,0,1,1,1,Eg = 1.53569 - 1.04887*Sn + 0.68536*Br + 1.57716*Cl + 0.87609*Sn² - 0.29667*SnBr - 0.28522*SnCl - 0.12961*BrCl
37,472,7,"Sn, Br, Cl, Sn², Cl², SnBr, SnCl",No,0.0700274774129541,0.006445320473575826,0.0702785591569676,0.07848583135362222,0.07517878612099124,0.06350236369523085,0.06694147338827017,0.06602893250665605,0.06380337138106204,0.06831440966051285,0.9702066313269339,0.10104217693095761,0.06696131219534256,1,1,1,1,0,1,1,1,0,Eg = 1.53587 - 1.04877*Sn + 0.68392*Br + 1.48134*Cl + 0.87591*Sn² + 0.08839*Cl² - 0.29672*SnBr - 0.28297*SnCl
38,419,6,"Sn, Cl, Sn², Br², Cl², BrCl",No,0.07006113085443695,0.0045001049496013095,0.07018332036507714,0.06596228381414923,0.07768077963534753,0.0698113618921237,0.06782064695678508,0.06903058197377918,0.0679033897269727,0.08078974514425441,0.9583315402278273,0.1417526451691572,0.07528463688380738,1,0,1,1,1,1,0,0,1,Eg = 1.60334 - 1.15144*Sn + 5.05186*Cl + 0.90142*Sn² + 0.73688*Br² - 3.55876*Cl² - 3.41742*BrCl
39,292,5,"Sn, Cl, Sn², Br², SnBr",No,0.07066160616854603,0.003989627258375955,0.07076074127193051,0.0676582917384309,0.07687461175088868,0.07208536379679689,0.06706315303826738,0.06962661051834634,0.06866426059780582,0.08376294233928765,0.9552081685684423,0.1575148004314243,0.07869919349046972,1,0,1,1,1,0,1,0,0,Eg = 1.60296 - 1.16214*Sn + 1.51975*Cl + 0.92170*Sn² + 0.74469*Br² - 0.00587*SnBr
40,313,5,"Sn, Sn², Br², Cl², BrCl",No,0.07067888800242035,0.004672315071725073,0.07081389814681402,0.06840837480708357,0.07866591903789333,0.07084941444883731,0.06702245173345141,0.06844827998483613,0.06911739843273976,0.08052405713259919,0.9586051543177578,0.13628770903886853,0.07419608606845988,1,0,0,1,1,1,0,0,1,Eg = 1.60303 - 1.16436*Sn + 0.92568*Sn² + 0.73887*Br² + 1.48709*Cl² + 1.66836*BrCl
41,417,6,"Sn, Cl, Sn², Br², Cl², SnBr",No,0.0711061772364263,0.004914748772011222,0.07125297860441775,0.0669989893883442,0.0784971338948451,0.07342529674892033,0.06688183189615172,0.06972763425387017,0.0684425338340499,0.07941972552658726,0.9597327718923656,0.13421789633525155,0.07372677851947466,1,0,1,1,1,1,1,0,0,Eg = 1.60299 - 1.15880*Sn + 1.68154*Cl + 0.91925*Sn² + 0.73847*Br² - 0.19576*Cl² - 0.01746*SnBr
42,485,7,"Sn, Br, Sn², Cl², SnBr, SnCl, BrCl",No,0.07111792634159152,0.007928071335023587,0.07148876449075206,0.08266314256284128,0.07589256765206612,0.06386185266672731,0.06748083859754904,0.06569123022877388,0.0646141529223437,0.06803207325800273,0.970452388265159,0.1040361981623169,0.06679638979075155,1,1,0,1,0,1,1,1,1,Eg = 1.53594 - 1.05381*Sn + 0.68429*Br + 0.88062*Sn² + 1.57143*Cl² - 0.27643*SnBr - 0.27789*SnCl + 1.45817*BrCl
43,488,7,"Sn, Cl, Sn², Br², Cl², SnBr, BrCl",No,0.07115165391131484,0.003887158963009154,0.07124311367637834,0.06830455549301256,0.07740269378097843,0.0710758702296966,0.06752358799458232,0.07145156205830434,0.06779147858020122,0.0787204880373555,0.9604387024749449,0.13954525846008997,0.07510056763513093,1,0,1,1,1,1,1,0,1,Eg = 1.60288 - 1.14736*Sn + 5.55572*Cl + 0.90786*Sn² + 0.74105*Br² - 4.06414*Cl² - 0.06647*SnBr - 3.91114*BrCl
44,421,6,"Sn, Cl, Sn², Br², SnBr, BrCl",No,0.07122057510679512,0.004763705729520541,0.07135875641618927,0.06719865302949785,0.07839419402915922,0.07356536174755218,0.06734734142500634,0.06959732530276001,0.06850444094754923,0.08008860327695862,0.9590516496134001,0.13746512990409193,0.0744012650447208,1,0,1,1,1,0,1,0,1,Eg = 1.60299 - 1.15980*Sn + 1.49077*Cl + 0.92012*Sn² + 0.73932*Br² - 0.01358*SnBr + 0.16745*BrCl
45,293,5,"Sn, Cl, Sn², Br², SnCl",No,0.07217968062879256,0.00803188983468415,0.07255074279699018,0.08580072839283025,0.0720492224983316,0.06570304968953289,0.06694781010450974,0.07039759245875833,0.0669295468007947,0.08248832886395807,0.9565609836977593,0.14247373624353776,0.07574985752853149,1,0,1,1,1,0,0,1,0,Eg = 1.60172 - 1.17865*Sn + 1.57232*Cl + 0.95558*Sn² + 0.74431*Br² - 0.31787*SnCl
46,433,6,"Sn, Sn², Br², Cl², SnBr, BrCl",No,0.07225961495384044,0.004705006630225088,0.07239784718677401,0.07104480150066439,0.07889438797119962,0.07503521449614732,0.0672224692603942,0.06910120154079663,0.06911655021581814,0.08075007285344134,0.9583724532762005,0.13651469115131712,0.07425914187852795,1,0,0,1,1,1,1,0,1,Eg = 1.60308 - 1.16460*Sn + 0.92494*Sn² + 0.73851*Br² + 1.48726*Cl² + 0.00555*SnBr + 1.66723*BrCl
47,420,6,"Sn, Cl, Sn², Br², SnBr, SnCl",No,0.07297186589392304,0.007586948047833023,0.07330304361732438,0.08607626333509406,0.07222906006273169,0.06874980274310155,0.06702882233322434,0.07077538099546353,0.06692026227409906,0.08321975931338989,0.955787214006861,0.14264401046730563,0.07590906982831619,1,0,1,1,1,0,1,1,0,Eg = 1.60185 - 1.17948*Sn + 1.57247*Cl + 0.95336*Sn² + 0.74297*Br² + 0.01804*SnBr - 0.32010*SnCl
48,259,5,"Sn, Br, Cl, Sn², SnCl",No,0.07408236734529236,0.009692284260302894,0.07461623700131233,0.0893789235449296,0.07792357063763518,0.06944250098049484,0.06728019252516336,0.06638664903823883,0.06630983538934752,0.06796759257991568,0.9705083720696506,0.0988555467279544,0.06316951205733853,1,1,1,1,0,0,0,1,0,Eg = 1.54203 - 1.06815*Sn + 0.65290*Br + 1.55780*Cl + 0.84398*Sn² - 0.31599*SnCl
49,418,6,"Sn, Cl, Sn², Br², Cl², SnCl",No,0.0741509324140795,0.01044390638602271,0.07475972376061611,0.09218769111479445,0.07399689802383862,0.06739106320037239,0.0672861348413806,0.06989287489001146,0.06678885838646838,0.0795394697527932,0.959611255404532,0.12438234180694162,0.07198332198922794,1,0,1,1,1,1,0,1,0,Eg = 1.60183 - 1.17606*Sn + 1.69767*Cl + 0.95173*Sn² + 0.73877*Br² - 0.15309*Cl² - 0.31145*SnCl
50,489,7,"Sn, Cl, Sn², Br², Cl², SnCl, BrCl",No,0.07421544606172185,0.01104138644708544,0.07488995291521729,0.09351570544090566,0.072526986540275,0.06623615108588264,0.06834178462354287,0.07045660261800313,0.06603684987264585,0.08012550719830377,0.9590139038467985,0.13164676051828528,0.07331361607454874,1,0,1,1,1,1,0,1,1,Eg = 1.60202 - 1.16760*Sn + 5.61711*Cl + 0.93571*Sn² + 0.73830*Br² - 4.06138*Cl² - 0.32973*SnCl - 3.96796*BrCl
51,422,6,"Sn, Cl, Sn², Br², SnCl, BrCl",No,0.07432837419880094,0.010606669180362493,0.07495350247903586,0.09273353996149357,0.07379561910518384,0.06721723303092988,0.06782948627550682,0.07006599262089057,0.06684204046349122,0.0801193734808659,0.9590201786903303,0.12795049234239647,0.07271680201803155,1,0,1,1,1,0,0,1,1,Eg = 1.60180 - 1.17688*Sn + 1.55018*Cl + 0.95305*Sn² + 0.73997*Br² - 0.31227*SnCl + 0.12211*BrCl
52,509,8,"Sn, Cl, Sn², Br², Cl², SnBr, SnCl, BrCl",No,0.07473994648929462,0.010957461062560977,0.07539939711659623,0.09391427948387386,0.07238241293481366,0.0672221204646384,0.06818027129936845,0.07200064826377871,0.0659865284999318,0.0784636905503881,0.9606963906978936,0.13028279930509873,0.0729944828257542,1,0,1,1,1,1,1,1,1,Eg = 1.60173 - 1.16467*Sn + 5.94379*Cl + 0.93952*Sn² + 0.74104*Br² - 4.38994*Cl² - 0.04412*SnBr - 0.32520*SnCl - 4.28811*BrCl
53,387,6,"Sn, Br, Cl, Sn², Cl², SnCl",No,0.07482993855917666,0.00940347292034402,0.07532581297505245,0.08999605184195747,0.07766864786930906,0.06931864825571243,0.07048231088467873,0.06668403394422559,0.06618404697469948,0.07001638435259593,0.9687036037842452,0.11262032061127844,0.06592886005383457,1,1,1,1,0,1,0,1,0,Eg = 1.54131 - 1.06950*Sn + 0.65841*Br + 1.43773*Cl + 0.84657*Sn² + 0.14638*Cl² - 0.32212*SnCl
54,391,6,"Sn, Br, Cl, Sn², SnCl, BrCl",No,0.07487651396996424,0.009358268417439223,0.07536673380789943,0.09003032084915451,0.07749088864642296,0.06913197113995798,0.07093256993976031,0.06679681927452548,0.06614266333152818,0.0703797287901189,0.9683779406698982,0.11509072877741851,0.06642206497100085,1,1,1,1,0,0,0,1,1,Eg = 1.54122 - 1.06935*Sn + 0.65917*Br + 1.58846*Cl + 0.84628*Sn² - 0.32380*SnCl - 0.17048*BrCl
55,474,7,"Sn, Br, Cl, Sn², Cl², SnCl, BrCl",No,0.07489693593547833,0.00959477334854847,0.07540996995441136,0.09080270322070963,0.07661262222384652,0.06877314809661056,0.07123409850180339,0.06706210763442157,0.06581092788808329,0.0703812322851033,0.9683765895957681,0.11726620537006589,0.06670622894156857,1,1,1,1,0,1,0,1,1,Eg = 1.54159 - 1.06379*Sn + 0.65753*Br + 4.19237*Cl + 0.83552*Sn² - 2.60066*Cl² - 0.33489*SnCl - 2.78728*BrCl
56,487,7,"Sn, Cl, Sn², Br², Cl², SnBr, SnCl",No,0.07490315721992942,0.010169423211348325,0.07547740621056546,0.09261515846901236,0.0740279087257674,0.06998732725494569,0.06753414314480692,0.07035124850511469,0.06678680148827101,0.07992614891049475,0.9592176031008625,0.12475344081870746,0.07210867772075166,1,0,1,1,1,1,1,1,0,Eg = 1.60189 - 1.17650*Sn + 1.69564*Cl + 0.95074*Sn² + 0.73823*Br² - 0.15052*Cl² + 0.00856*SnBr - 0.31262*SnCl
57,434,6,"Sn, Sn², Br², Cl², SnCl, BrCl",No,0.07509214199548875,0.011983802912330924,0.07587983397645849,0.09593048580587404,0.0745180903498543,0.06777308512605244,0.0674966109426407,0.06974243775302225,0.06756343798354206,0.0800737112660919,0.959066876413701,0.1262099940143185,0.07243809038237764,1,0,0,1,1,1,0,1,1,Eg = 1.60179 - 1.18053*Sn + 0.95965*Sn² + 0.74038*Br² + 1.54396*Cl² - 0.30266*SnCl + 1.68535*BrCl
58,490,7,"Sn, Cl, Sn², Br², SnBr, SnCl, BrCl",No,0.07511935568478853,0.010290977835842157,0.07570484427360875,0.09314918814087936,0.07385412108708292,0.07005311540814212,0.06807672670781723,0.07046362708002102,0.06683791795586945,0.0806585868794316,0.9584667238865278,0.12840202205299736,0.07288432873273577,1,0,1,1,1,0,1,1,1,Eg = 1.60189 - 1.17747*Sn + 1.55082*Cl + 0.95162*Sn² + 0.73918*Br² + 0.01209*SnBr - 0.31389*SnCl + 0.11917*BrCl
59,410,6,"Sn, Br, Sn², Cl², SnCl, BrCl",No,0.0755296172456546,0.010525042654640888,0.07614153961212934,0.09266393951551413,0.07833682546582883,0.06947706124451516,0.070653394196821,0.06651686580559384,0.06666682041398259,0.07035180685261821,0.9684030267005507,0.11350713646482083,0.06621433905629895,1,1,0,1,0,1,0,1,1,Eg = 1.54106 - 1.07286*Sn + 0.65998*Br + 0.85287*Sn² + 1.58340*Cl² - 0.31484*SnCl + 1.42913*BrCl
60,493,7,"Sn, Sn², Br², Cl², SnBr, SnCl, BrCl",No,0.0760681805848385,0.011568281119893158,0.07679749245535489,0.09628361047870504,0.07464015995094544,0.07163519298558874,0.06791077235374078,0.06987116715521245,0.06753595568077124,0.08154664173772733,0.9575471225046505,0.12738602298116627,0.07293317921071236,1,0,0,1,1,1,1,1,1,Eg = 1.60201 - 1.18208*Sn + 0.95595*Sn² + 0.73834*Br² + 1.54577*Cl² + 0.03140*SnBr - 0.30700*SnCl + 1.67920*BrCl
61,403,6,"Sn, Br, Sn², Br², Cl², SnCl",No,0.07931904831776534,0.009603814840740568,0.07975690230281032,0.07297116448652853,0.08165076664551328,0.07044536165031513,0.09474684807816951,0.07678110072830031,0.0782269087128594,0.12618980203426694,0.8983415486680099,0.36104327299750966,0.12752033871411003,1,1,0,1,1,1,0,1,0,Eg = 1.55638 - 1.13317*Sn + 0.47429*Br + 0.92272*Sn² + 0.30060*Br² + 1.76367*Cl² - 0.27635*SnCl
62,481,7,"Sn, Br, Sn², Br², Cl², SnBr, SnCl",No,0.07972389983544678,0.009087072710278147,0.0801157601521416,0.07862263375800031,0.08088315137969429,0.06905128300304861,0.09390541861166181,0.07615701242482888,0.07783042330595889,0.121472553448163,0.9057999153887693,0.3555463453504962,0.12527692985714722,1,1,0,1,1,1,1,1,0,Eg = 1.55150 - 1.11963*Sn + 0.51409*Br + 0.93251*Sn² + 0.26786*Br² + 1.75969*Cl² - 0.13805*SnBr - 0.25804*SnCl
63,271,5,"Sn, Br, Sn², Br², Cl²",No,0.08000435195763109,0.009205633256699422,0.08041109194929731,0.07618401456578813,0.08408771333458084,0.07218784283589463,0.09422332927240444,0.0733388597794874,0.07935174780464857,0.12722210816513949,0.8966714947197896,0.3686367270992099,0.12911073920045443,1,1,0,1,1,1,0,0,0,Eg = 1.55785 - 1.11868*Sn + 0.47072*Br + 0.89187*Sn² + 0.30242*Br² + 1.70968*Cl²
64,402,6,"Sn, Br, Sn², Br², Cl², SnBr",No,0.08043279559220258,0.009084268789827186,0.08083080779973677,0.08264405246934742,0.08297767663641478,0.07029136376998855,0.09315989187165463,0.07309099321360749,0.07880475691080893,0.12225518508886168,0.9045821676495321,0.3616716931476958,0.1267826518780683,1,1,0,1,1,1,1,0,0,Eg = 1.55201 - 1.10390*Sn + 0.51776*Br + 0.90578*Sn² + 0.26380*Br² + 1.70921*Cl² - 0.16222*SnBr
65,408,6,"Sn, Br, Sn², Cl², SnBr, SnCl",No,0.08178756070493703,0.008644037246821763,0.0821339382203331,0.08056314941200747,0.08347678198343657,0.07235892689928929,0.09536481933668142,0.07717412589327038,0.07999016181974036,0.11638556266457238,0.9135244779867201,0.33486112536696766,0.12138793048576535,1,1,0,1,0,1,1,1,0,Eg = 1.53123 - 1.07867*Sn + 0.74374*Br + 0.90629*Sn² + 1.75819*Cl² - 0.23101*SnBr - 0.24931*SnCl
66,276,5,"Sn, Br, Sn², Cl², SnCl",No,0.08224732117738953,0.00952685415923008,0.08266390675304353,0.07431736651121629,0.08548783551628568,0.07520323114033182,0.0973661567938231,0.07886201592529074,0.0811618237483238,0.12074417505187601,0.906926220776179,0.34032899153259705,0.12309087305512852,1,1,0,1,0,1,0,1,0,Eg = 1.53560 - 1.09422*Sn + 0.72237*Br + 0.88260*Sn² + 1.76512*Cl² - 0.28077*SnCl
67,275,5,"Sn, Br, Sn², Cl², SnBr",No,0.08239791159103901,0.008839145244538686,0.0827669898219534,0.08423149599065895,0.08549321838161061,0.07315116907260799,0.09467500980481827,0.07443866470549933,0.08087626473801791,0.11785806162821257,0.9113224757891092,0.3410663853355833,0.12319628500713156,1,1,0,1,0,1,1,0,0,Eg = 1.53202 - 1.06406*Sn + 0.74393*Br + 0.88083*Sn² + 1.70941*Cl² - 0.25302*SnBr
68,137,4,"Sn, Br, Sn², Cl²",No,0.08275605368524266,0.009423440485139581,0.08316938468165214,0.07622957275947735,0.08804780851586644,0.07695299595341279,0.09690900926718365,0.07564088193027306,0.08228134668953709,0.1217825108367069,0.905318567739694,0.347820184631355,0.12459354915875664,1,1,0,1,0,1,0,0,0,Eg = 1.53697 - 1.07926*Sn + 0.72026*Br + 0.85101*Sn² + 1.71027*Cl²
69,131,4,"Sn, Br, Cl, Br²",No,0.08559417246082304,0.006051266210057233,0.08576955063463837,0.07721216105213913,0.09308369171214234,0.08850956592214848,0.0867707224066042,0.0823947212110811,0.08500698537784551,0.08814609019166766,0.9503977841064806,0.11445202897206025,0.08664005049204672,1,1,1,0,1,0,0,0,0,Eg = 1.54199 - 0.35879*Sn + 0.44826*Br + 1.55740*Cl + 0.27410*Br²
70,264,5,"Sn, Br, Cl, Br², BrCl",No,0.08600697901722934,0.006281075296047941,0.08619376290671608,0.0772815726628124,0.09355217823003852,0.08873603650521453,0.08806959956250855,0.0823955081255727,0.08500594020024377,0.08830363055958748,0.9502203211133875,0.11602572071221864,0.08685709875425726,1,1,1,0,1,0,0,0,1,Eg = 1.54188 - 0.35874*Sn + 0.44928*Br + 1.56003*Cl + 0.27353*Br² - 0.01529*BrCl
