model_id,id,Sn,Br,Cl,Cs,Bg,prediction,shap_base_value,shap_term__Sn,shap_term__Br,shap_term__Cl,shap_term__Cs,shap_term__Sn^2,shap_term__Br^2,shap_term__Cl^2,shap_term__Sn*Br,shap_term__Sn*Cl,shap_term__Cs*Sn,shap_reconstruction_error
raw_structure_s7,38,0.5,0.0,0.0,0.0,1.254,1.2382882191825666,1.6512277992277997,-0.3922926056162013,-0.08072923831128372,-0.03870813031303247,-0.01121574546895648,0.13548710419997376,-0.03388876308713005,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,39,0.6,0.3,0.0,0.0,1.25,1.3520722065053985,1.6512277992277997,-0.5015028865369259,0.03757264894010475,-0.03870813031303247,-0.01121574546895648,0.23762447477041884,-0.0046183017957681805,-0.00046226170926381077,-0.023712956817349497,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,40,0.0,0.0,0.0,0.11,1.62,1.5626205784134717,1.6512277992277997,0.15375879898742173,-0.08072923831128372,-0.03870813031303247,-0.0008044031815721447,-0.09664328346012875,-0.03388876308713005,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,41,0.0,0.7,0.0,0.0,2.03,1.9876083734100751,1.6512277992277997,0.15375879898742173,0.1953084986086227,-0.03870813031303247,-0.01121574546895648,-0.09664328346012875,0.1254726372769512,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,42,0.25,0.167,0.0,0.05,1.34,1.4081482700917674,1.6512277992277997,-0.11926690331438979,-0.014874521074677466,-0.03870813031303247,-0.006483317156509055,-0.03861068654510313,-0.024818497587632368,-0.00046226170926381077,-0.0031940063577516045,0.0008070555031906389,0.002531739419136646,4.440892098500626e-16
raw_structure_s7,43,0.0,0.256,0.0,0.0,1.72,1.6744742793716132,1.6512277992277997,0.15375879898742173,0.02022170547656778,-0.03870813031303247,-0.01121574546895648,-0.09664328346012875,-0.0125746636294557,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,44,0.0,0.0,0.0,0.23,1.644,1.5739784063633455,1.6512277992277997,0.15375879898742173,-0.08072923831128372,-0.03870813031303247,0.010553424768301676,-0.09664328346012875,-0.03388876308713005,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,45,0.0,0.025,0.0,0.0,1.6,1.5622709938226709,1.6512277992277997,0.15375879898742173,-0.07087074770700134,-0.03870813031303247,-0.01121574546895648,-0.09664328346012875,-0.03368549599482892,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,46,0.0,0.15,0.0,0.05,1.63,1.6234102233870695,1.6512277992277997,0.15375879898742173,-0.021578294685589486,-0.03870813031303247,-0.006483317156509055,-0.09664328346012875,-0.026571147764289583,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,47,0.0,0.023,0.0,0.0,1.61,1.5614510927489507,1.6512277992277997,0.15375879898742173,-0.07165942695534394,-0.03870813031303247,-0.01121574546895648,-0.09664328346012875,-0.033716717820206375,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
